regime,day,round,gamma_t,gamma_hat,gmv_ratio,gamma_error,converged
noiseless,26,6,-0.46875,-0.40358974498809,1.034146149116396,0.06516025501190997,True
noiseless,26,7,-0.390625,-0.40358974498809,0.9924495748246438,0.012964744988090027,True
noiseless,26,8,-0.4296875,-0.40358974498809,1.013992398586527,0.026097755011909973,True
noiseless,26,9,-0.41015625,-0.40358974498809,1.0035876028446442,0.006566505011909973,True
noiseless,26,10,-0.400390625,-0.40358974498809,0.9982402491281042,0.0031991199880900267,True
noiseless,26,11,-0.4052734375,-0.40358974498809,1.0009249394166757,0.0016836925119099733,True
noiseless,26,12,-0.40283203125,-0.40358974498809,0.9995834838600482,0.0007577137380900267,True
noiseless,27,1,0.0,-0.45817393160451764,0.7050693159769837,0.45817393160451764,True
noiseless,27,2,-2.5,-0.45817393160451764,1.1495787292605866,2.0418260683954825,True
noiseless,27,3,-1.25,-0.45817393160451764,1.1507852329516675,0.7918260683954823,True
noiseless,27,4,-0.625,-0.45817393160451764,1.0662834987079555,0.16682606839548236,True
noiseless,27,5,-0.3125,-0.45817393160451764,0.9188410260395967,0.14567393160451764,True
noiseless,27,6,-0.46875,-0.45817393160451764,1.0051592112464394,0.010576068395482363,True
noiseless,27,7,-0.390625,-0.45817393160451764,0.9652276284215219,0.06754893160451764,True
noiseless,27,8,-0.4296875,-0.45817393160451764,0.9857656479627708,0.028486431604517637,True
noiseless,27,9,-0.44921875,-0.45817393160451764,0.9955705878657355,0.008955181604517637,True
noiseless,27,10,-0.458984375,-0.45817393160451764,1.000397419452007,0.0008104433954823631,True
noiseless,27,11,-0.4541015625,-0.45817393160451764,0.9979910516825998,0.004072369104517637,True
noiseless,27,12,-0.45654296875,-0.45817393160451764,0.9991973541287323,0.001630962854517637,True
noiseless,28,1,0.0,-0.3729158145330115,0.7330124894135887,0.3729158145330115,True
noiseless,28,2,-2.5,-0.3729158145330115,1.1519279531412074,2.1270841854669884,True
noiseless,28,3,-1.25,-0.3729158145330115,1.153513414090983,0.8770841854669885,True
noiseless,28,4,-0.625,-0.3729158145330115,1.1036088064305218,0.2520841854669885,True
noiseless,28,5,-0.3125,-0.3729158145330115,0.9622846875863547,0.06041581453301148,True
noiseless,28,6,-0.46875,-0.3729158145330115,1.0523529181611968,0.09583418546698852,True
noiseless,28,7,-0.390625,-0.3729158145330115,1.0103727050551474,0.01770918546698852,True
noiseless,28,8,-0.3515625,-0.3729158145330115,0.987036513792851,0.02135331453301148,True
noiseless,28,9,-0.37109375,-0.3729158145330115,0.9989136028951824,0.0018220645330114804,True
noiseless,28,10,-0.380859375,-0.3729158145330115,1.0046972554296858,0.00794356046698852,True
noiseless,28,11,-0.3759765625,-0.3729158145330115,1.0018164534666836,0.0030607479669885196,True
noiseless,28,12,-0.37353515625,-0.3729158145330115,1.0003680128745769,0.0006193417169885196,True
noiseless,29,1,0.0,-0.40256022346884446,0.7164725984836593,0.40256022346884446,True
noiseless,29,2,-2.5,-0.40256022346884446,1.1650046288586304,2.0974397765311554,True
noiseless,29,3,-1.25,-0.40256022346884446,1.164642029462906,0.8474397765311555,True
noiseless,29,4,-0.625,-0.40256022346884446,1.0887345018579675,0.22243977653115554,True
noiseless,29,5,-0.3125,-0.40256022346884446,0.9459736737482326,0.09006022346884446,True
noiseless,29,6,-0.46875,-0.40256022346884446,1.032133028185902,0.06618977653115554,True
noiseless,29,7,-0.390625,-0.40256022346884446,0.9936317067556891,0.011935223468844458,True
noiseless,29,8,-0.4296875,-0.40256022346884446,1.013660205389031,0.027127276531155542,True
noiseless,29,9,-0.41015625,-0.40256022346884446,1.0039776271565106,0.007596026531155542,True
noiseless,29,10,-0.400390625,-0.40256022346884446,0.9988560370555081,0.002169598468844458,True
noiseless,29,11,-0.4052734375,-0.40256022346884446,1.0014277249910337,0.002713214031155542,True
noiseless,29,12,-0.40283203125,-0.40256022346884446,1.000143159683827,0.00027180778115554194,True
noiseless,30,1,0.0,-0.42082276969216387,0.7107651696174138,0.42082276969216387,True
noiseless,30,2,-2.5,-0.42082276969216387,1.1613905861765412,2.079177230307836,True
noiseless,30,3,-1.25,-0.42082276969216387,1.1607064320520708,0.8291772303078362,True
noiseless,30,4,-0.625,-0.42082276969216387,1.0850984385029718,0.20417723030783613,True
noiseless,30,5,-0.3125,-0.42082276969216387,0.9359235452191366,0.10832276969216387,True
noiseless,30,6,-0.46875,-0.42082276969216387,1.0238767426601514,0.04792723030783613,True
noiseless,30,7,-0.390625,-0.42082276969216387,0.9838052229229932,0.030197769692163867,True
noiseless,30,8,-0.4296875,-0.42082276969216387,1.0045430788209884,0.008864730307836133,True
noiseless,30,9,-0.41015625,-0.42082276969216387,0.9944106348986451,0.010666519692163867,True
noiseless,30,10,-0.419921875,-0.42082276969216387,0.9995322124680477,0.0009008946921638672,True
noiseless,30,11,-0.4248046875,-0.42082276969216387,1.0020498520722265,0.003981917807836133,True
noiseless,30,12,-0.42236328125,-0.42082276969216387,1.0007982987148027,0.0015405115578361328,True
noiseless,31,1,0.0,-0.4009279564051449,0.7089305133921394,0.4009279564051449,True
noiseless,31,2,-2.5,-0.4009279564051449,1.1803335400078012,2.0990720435948553,True
noiseless,31,3,-1.25,-0.4009279564051449,1.180108768751723,0.8490720435948551,True
noiseless,31,4,-0.625,-0.4009279564051449,1.1006570269520277,0.2240720435948551,True
noiseless,31,5,-0.3125,-0.4009279564051449,0.9424835542279997,0.08842795640514489,True
noiseless,31,6,-0.46875,-0.4009279564051449,1.038093726665605,0.06782204359485511,True
noiseless,31,7,-0.390625,-0.4009279564051449,0.9938405634097728,0.010302956405144892,True
noiseless,31,8,-0.4296875,-0.4009279564051449,1.0166013359151171,0.028759543594855108,True
noiseless,31,9,-0.41015625,-0.4009279564051449,1.0054404603557923,0.009228293594855108,True
noiseless,31,10,-0.400390625,-0.4009279564051449,0.999680984499533,0.0005373314051448919,True
noiseless,31,11,-0.4052734375,-0.4009279564051449,1.002576012921831,0.004345481094855108,True
noiseless,31,12,-0.40283203125,-0.4009279564051449,1.001129680869998,0.0019040748448551081,True
noisy,1,1,0.0,-0.25257596950068756,0.8308320515116849,0.25257596950068756,True
noisy,1,2,-2.5,-0.25257596950068756,1.202705020991076,2.2474240304993125,True
noisy,1,3,-1.25,-0.25257596950068756,1.194217599122884,0.9974240304993125,True
noisy,1,4,-0.625,-0.25257596950068756,1.126188534646562,0.37242403049931244,True
noisy,1,5,-0.3125,-0.25257596950068756,1.02279817111896,0.05992403049931244,True
noisy,1,6,-0.15625,-0.25257596950068756,0.961690149087666,0.09632596950068756,True
noisy,1,7,-0.234375,-0.25257596950068756,0.9990211609127738,0.018200969500687558,True
noisy,1,8,-0.2734375,-0.25257596950068756,1.0283339956532733,0.020861530499312442,True
noisy,1,9,-0.25390625,-0.25257596950068756,1.0283133492232448,0.0013302804993124417,True
noisy,1,10,-0.244140625,-0.25257596950068756,0.9755895101230159,0.008435344500687558,True
noisy,1,11,-0.2490234375,-0.25257596950068756,0.9532104504058702,0.0035525320006875583,True
noisy,1,12,-0.25146484375,-0.25257596950068756,0.9989985284300099,0.0011111257506875583,True
noisy,2,1,0.0,-0.25835098281424473,0.7422235986413418,0.25835098281424473,True
noisy,2,2,-2.5,-0.25835098281424473,1.3230829061685405,2.2416490171857553,True
noisy,2,3,-1.25,-0.25835098281424473,1.30204874169008,0.9916490171857553,True
noisy,2,4,-0.625,-0.25835098281424473,1.2324998107355394,0.36664901718575527,True
noisy,2,5,-0.3125,-0.25835098281424473,1.0615642462209107,0.054149017185755266,True
noisy,2,6,-0.15625,-0.25835098281424473,0.9087074994494074,0.10210098281424473,True
noisy,2,7,-0.234375,-0.25835098281424473,1.0020925010519897,0.023975982814244734,True
noisy,2,8,-0.1953125,-0.25835098281424473,0.8963913215453241,0.06303848281424473,True
noisy,2,9,-0.21484375,-0.25835098281424473,0.9250324406887649,0.043507232814244734,True
noisy,2,10,-0.224609375,-0.25835098281424473,0.9946034688688963,0.033741607814244734,True
noisy,2,11,-0.2294921875,-0.25835098281424473,0.9830446747342007,0.028858795314244734,True
noisy,2,12,-0.23193359375,-0.25835098281424473,0.9891211458664375,0.026417389064244734,True
noisy,3,1,0.0,-0.24097572010262333,0.7514133722676595,0.24097572010262333,True
noisy,3,2,-2.5,-0.24097572010262333,1.282800838338032,2.2590242798973765,True
noisy,3,3,-1.25,-0.24097572010262333,1.302299636111525,1.0090242798973768,True
noisy,3,4,-0.625,-0.24097572010262333,1.201741350277458,0.38402427989737664,True
noisy,3,5,-0.3125,-0.24097572010262333,1.0310069840548555,0.07152427989737667,True
noisy,3,6,-0.15625,-0.24097572010262333,0.894965462992674,0.08472572010262333,True
noisy,3,7,-0.234375,-0.24097572010262333,0.9958123718591492,0.006600720102623331,True
noisy,3,8,-0.2734375,-0.24097572010262333,1.0448303168441655,0.03246177989737667,True
noisy,3,9,-0.25390625,-0.24097572010262333,1.046125534937102,0.01293052989737667,True
noisy,3,10,-0.244140625,-0.24097572010262333,1.0105706057750845,0.003164904897376669,True
noisy,3,11,-0.2392578125,-0.24097572010262333,1.0077436851773856,0.0017179076026233309,True
noisy,3,12,-0.23681640625,-0.24097572010262333,1.0295290117648102,0.004159313852623331,True
noisy,4,1,0.0,-0.23591710650216313,0.7457508143774764,0.23591710650216313,True
noisy,4,2,-2.5,-0.23591710650216313,1.28172912538941,2.2640828934978368,True
noisy,4,3,-1.25,-0.23591710650216313,1.294322974950763,1.0140828934978368,True
noisy,4,4,-0.625,-0.23591710650216313,1.236812705930885,0.38908289349783687,True
noisy,4,5,-0.3125,-0.23591710650216313,1.1138242230584963,0.07658289349783687,True
noisy,4,6,-0.15625,-0.23591710650216313,0.9127407703446715,0.07966710650216313,True
noisy,4,7,-0.234375,-0.23591710650216313,1.0245581115065023,0.001542106502163132,True
noisy,4,8,-0.1953125,-0.23591710650216313,0.9499827319572577,0.04060460650216313,True
noisy,4,9,-0.21484375,-0.23591710650216313,0.9884425200633303,0.021073356502163132,True
noisy,4,10,-0.224609375,-0.23591710650216313,1.0021296091598177,0.011307731502163132,True
noisy,4,11,-0.2197265625,-0.23591710650216313,0.9942303651018497,0.016190544002163132,True
noisy,4,12,-0.22216796875,-0.23591710650216313,1.0010160222455953,0.013749137752163132,True
noisy,5,1,0.0,-0.27738564708859065,0.7367169922419221,0.27738564708859065,True
noisy,5,2,-2.5,-0.27738564708859065,1.296462569136027,2.2226143529114095,True
noisy,5,3,-1.25,-0.27738564708859065,1.2867863615070911,0.9726143529114093,True
noisy,5,4,-0.625,-0.27738564708859065,1.1719862651613537,0.34761435291140935,True
noisy,5,5,-0.3125,-0.27738564708859065,1.0375037475184161,0.03511435291140935,True
noisy,5,6,-0.15625,-0.27738564708859065,0.8730463299795796,0.12113564708859065,True
noisy,5,7,-0.234375,-0.27738564708859065,0.9642664341076217,0.04301064708859065,True
noisy,5,8,-0.2734375,-0.27738564708859065,0.973248775404732,0.003948147088590648,True
noisy,5,9,-0.29296875,-0.27738564708859065,1.0268247460640323,0.015583102911409352,True
noisy,5,10,-0.283203125,-0.27738564708859065,1.0642697539630666,0.005817477911409352,True
noisy,5,11,-0.2783203125,-0.27738564708859065,1.0302181258093317,0.0009346654114093522,True
noisy,5,12,-0.27587890625,-0.27738564708859065,1.013296579037627,0.0015067408385906478,True
noisy,6,1,0.0,-0.27624406920702677,0.7283316871030042,0.27624406920702677,True
noisy,6,2,-2.5,-0.27624406920702677,1.277273482576097,2.223755930792973,True
noisy,6,3,-1.25,-0.27624406920702677,1.297481837063132,0.9737559307929733,True
noisy,6,4,-0.625,-0.27624406920702677,1.19530931581048,0.34875593079297323,True
noisy,6,5,-0.3125,-0.27624406920702677,1.031979135650879,0.036255930792973234,True
noisy,6,6,-0.15625,-0.27624406920702677,0.8598248937768092,0.11999406920702677,True
noisy,6,7,-0.234375,-0.27624406920702677,0.9457681296984682,0.041869069207026766,True
noisy,6,8,-0.2734375,-0.27624406920702677,0.9606184514798601,0.0028065692070267656,True
noisy,6,9,-0.29296875,-0.27624406920702677,1.052640112877518,0.016724680792973234,True
noisy,6,10,-0.283203125,-0.27624406920702677,1.0154264959241666,0.006959055792973234,True
noisy,6,11,-0.2783203125,-0.27624406920702677,1.0163423329773793,0.0020762432929732344,True
noisy,6,12,-0.27587890625,-0.27624406920702677,0.9956213284158509,0.0003651629570267656,True
noisy,7,1,0.0,-0.31379454619907793,0.7275760508451823,0.31379454619907793,True
noisy,7,2,-2.5,-0.31379454619907793,1.2052595084192625,2.186205453800922,True
noisy,7,3,-1.25,-0.31379454619907793,1.18749286044063,0.9362054538009221,True
noisy,7,4,-0.625,-0.31379454619907793,1.1211126605775656,0.31120545380092207,True
noisy,7,5,-0.3125,-0.31379454619907793,1.0002411839663667,0.0012945461990779283,True
noisy,7,6,-0.15625,-0.31379454619907793,0.8826711557075331,0.15754454619907793,True
noisy,7,7,-0.234375,-0.31379454619907793,0.9391380903368379,0.07941954619907793,True
noisy,7,8,-0.2734375,-0.31379454619907793,0.9571008386594161,0.04035704619907793,True
noisy,7,9,-0.29296875,-0.31379454619907793,0.9664932984077675,0.02082579619907793,True
noisy,7,10,-0.302734375,-0.31379454619907793,0.9926918161767772,0.011060171199077928,True
noisy,7,11,-0.3076171875,-0.31379454619907793,1.0202061253575736,0.006177358699077928,True
noisy,7,12,-0.30517578125,-0.31379454619907793,0.962313404794885,0.008618764949077928,True
noisy,8,1,0.0,-0.42674864263183315,0.7439898585856247,0.42674864263183315,True
noisy,8,2,-2.5,-0.42674864263183315,1.09395870365277,2.073251357368167,True
noisy,8,3,-1.25,-0.42674864263183315,1.09761516097289,0.8232513573681668,True
noisy,8,4,-0.625,-0.42674864263183315,1.0427071818038254,0.19825135736816685,True
noisy,8,5,-0.3125,-0.42674864263183315,0.9874249009733211,0.11424864263183315,True
noisy,8,6,-0.46875,-0.42674864263183315,1.0236719201276574,0.04200135736816685,True
noisy,8,7,-0.390625,-0.42674864263183315,0.9661462526618939,0.03612364263183315,True
noisy,8,8,-0.4296875,-0.42674864263183315,0.9634522626923079,0.0029388573681668473,True
noisy,8,9,-0.44921875,-0.42674864263183315,1.0049640671689855,0.022470107368166847,True
noisy,8,10,-0.439453125,-0.42674864263183315,1.0345818534742166,0.012704482368166847,True
noisy,8,11,-0.4345703125,-0.42674864263183315,1.0068764098018514,0.007821669868166847,True
noisy,8,12,-0.43212890625,-0.42674864263183315,0.9556631402070422,0.005380263618166847,True
noisy,9,1,0.0,-0.35718575140305087,0.7057114446182778,0.35718575140305087,True
noisy,9,2,-2.5,-0.35718575140305087,1.1920482751357169,2.1428142485969492,True
noisy,9,3,-1.25,-0.35718575140305087,1.2146491921140739,0.8928142485969491,True
noisy,9,4,-0.625,-0.35718575140305087,1.1244093761329779,0.26781424859694913,True
noisy,9,5,-0.3125,-0.35718575140305087,0.9732926569743701,0.044685751403050866,True
noisy,9,6,-0.46875,-0.35718575140305087,1.0849238682247095,0.11156424859694913,True
noisy,9,7,-0.390625,-0.35718575140305087,1.0459160261861173,0.033439248596949134,True
noisy,9,8,-0.3515625,-0.35718575140305087,0.9829322163453241,0.005623251403050866,True
noisy,9,9,-0.37109375,-0.35718575140305087,1.0175846759673932,0.013907998596949134,True
noisy,9,10,-0.361328125,-0.35718575140305087,0.9834233102812947,0.004142373596949134,True
noisy,9,11,-0.3662109375,-0.35718575140305087,0.9840394476178188,0.009025186096949134,True
noisy,9,12,-0.36865234375,-0.35718575140305087,1.0190736013744395,0.011466592346949134,True
noisy,10,1,0.0,-0.36847071530950687,0.6692437345849994,0.36847071530950687,True
noisy,10,2,-2.5,-0.36847071530950687,1.2756451387359409,2.131529284690493,True
noisy,10,3,-1.25,-0.36847071530950687,1.2773955169108793,0.8815292846904932,True
noisy,10,4,-0.625,-0.36847071530950687,1.1809404193337811,0.25652928469049313,True
noisy,10,5,-0.3125,-0.36847071530950687,0.9322495826091475,0.05597071530950687,True
noisy,10,6,-0.46875,-0.36847071530950687,1.0808484166940229,0.10027928469049313,True
noisy,10,7,-0.390625,-0.36847071530950687,1.0140511622906598,0.02215428469049313,True
noisy,10,8,-0.3515625,-0.36847071530950687,1.0160148075643802,0.01690821530950687,True
noisy,10,9,-0.33203125,-0.36847071530950687,0.9562276329081916,0.03643946530950687,True
noisy,10,10,-0.341796875,-0.36847071530950687,0.957061845554789,0.02667384030950687,True
noisy,10,11,-0.3466796875,-0.36847071530950687,0.9925773384988591,0.02179102780950687,True
noisy,10,12,-0.34912109375,-0.36847071530950687,0.9678672003837365,0.01934962155950687,True
noisy,11,1,0.0,-0.34138815926341093,0.678284863043909,0.34138815926341093,True
noisy,11,2,-2.5,-0.34138815926341093,1.3117497840689492,2.1586118407365893,True
noisy,11,3,-1.25,-0.34138815926341093,1.2973126198679112,0.9086118407365891,True
noisy,11,4,-0.625,-0.34138815926341093,1.1162060951580124,0.28361184073658907,True
noisy,11,5,-0.3125,-0.34138815926341093,0.9565718364986916,0.02888815926341093,True
noisy,11,6,-0.46875,-0.34138815926341093,1.079555852277059,0.12736184073658907,True
noisy,11,7,-0.390625,-0.34138815926341093,1.0551672250532842,0.04923684073658907,True
noisy,11,8,-0.3515625,-0.34138815926341093,1.0386533596936502,0.010174340736589071,True
noisy,11,9,-0.33203125,-0.34138815926341093,1.032587475388408,0.009356909263410929,True
noisy,11,10,-0.322265625,-0.34138815926341093,0.9970343580123926,0.01912253426341093,True
noisy,11,11,-0.3271484375,-0.34138815926341093,0.9658169101296913,0.014239721763410929,True
noisy,11,12,-0.32958984375,-0.34138815926341093,0.9672241309410811,0.011798315513410929,True
noisy,12,1,0.0,-0.3575074286709702,0.6863532096715586,0.3575074286709702,True
noisy,12,2,-2.5,-0.3575074286709702,1.265810355273008,2.1424925713290297,True
noisy,12,3,-1.25,-0.3575074286709702,1.2833347204768721,0.8924925713290298,True
noisy,12,4,-0.625,-0.3575074286709702,1.11808227922592,0.2674925713290298,True
noisy,12,5,-0.3125,-0.3575074286709702,0.9752674546409699,0.045007428670970184,True
noisy,12,6,-0.46875,-0.3575074286709702,1.100928243270503,0.11124257132902982,True
noisy,12,7,-0.390625,-0.3575074286709702,1.0317409783198073,0.033117571329029816,True
noisy,12,8,-0.3515625,-0.3575074286709702,1.059652037650857,0.005944928670970184,True
noisy,12,9,-0.33203125,-0.3575074286709702,0.9899223299627743,0.025476178670970184,True
noisy,12,10,-0.341796875,-0.3575074286709702,0.9879941285320359,0.015710553670970184,True
noisy,12,11,-0.3466796875,-0.3575074286709702,1.0034061552391818,0.010827741170970184,True
noisy,12,12,-0.34423828125,-0.3575074286709702,0.978560460049508,0.013269147420970184,True
noisy,13,1,0.0,-0.4121781174245887,0.6767079748624689,0.4121781174245887,True
noisy,13,2,-2.5,-0.4121781174245887,1.2237910022139515,2.0878218825754113,True
noisy,13,3,-1.25,-0.4121781174245887,1.2401740196201347,0.8378218825754113,True
noisy,13,4,-0.625,-0.4121781174245887,1.1036039058250235,0.2128218825754113,True
noisy,13,5,-0.3125,-0.4121781174245887,0.9489983966690075,0.09967811742458871,True
noisy,13,6,-0.46875,-0.4121781174245887,1.0269016078785733,0.05657188257541129,True
noisy,13,7,-0.390625,-0.4121781174245887,1.0183386745679788,0.021553117424588708,True
noisy,13,8,-0.3515625,-0.4121781174245887,0.9639191880383265,0.06061561742458871,True
noisy,13,9,-0.37109375,-0.4121781174245887,0.9837210180844487,0.04108436742458871,True
noisy,13,10,-0.380859375,-0.4121781174245887,0.9947941391402619,0.03131874242458871,True
noisy,13,11,-0.3857421875,-0.4121781174245887,0.9564032529761313,0.026435929924588708,True
noisy,13,12,-0.38818359375,-0.4121781174245887,0.9809878315896388,0.023994523674588708,True
noisy,14,1,0.0,-0.37907121279538486,0.7212879928313055,0.37907121279538486,True
noisy,14,2,-2.5,-0.37907121279538486,1.238047313656683,2.120928787204615,True
noisy,14,3,-1.25,-0.37907121279538486,1.2698936988402,0.8709287872046152,True
noisy,14,4,-0.625,-0.37907121279538486,1.1577308748698416,0.24592878720461514,True
noisy,14,5,-0.3125,-0.37907121279538486,0.9148500132271019,0.06657121279538486,True
noisy,14,6,-0.46875,-0.37907121279538486,1.074551372129656,0.08967878720461514,True
noisy,14,7,-0.390625,-0.37907121279538486,0.9861057102573891,0.01155378720461514,True
noisy,14,8,-0.4296875,-0.37907121279538486,1.0397761151129095,0.05061628720461514,True
noisy,14,9,-0.41015625,-0.37907121279538486,1.0129175668960224,0.03108503720461514,True
noisy,14,10,-0.400390625,-0.37907121279538486,1.0151929451837454,0.02131941220461514,True
noisy,14,11,-0.3955078125,-0.37907121279538486,1.0099707884947429,0.01643659970461514,True
noisy,14,12,-0.39306640625,-0.37907121279538486,1.014627573878433,0.01399519345461514,True
noisy,15,1,0.0,-0.3548115795207359,0.6947221985978359,0.3548115795207359,True
noisy,15,2,-2.5,-0.3548115795207359,1.217350056115023,2.145188420479264,True
noisy,15,3,-1.25,-0.3548115795207359,1.2236392078826375,0.8951884204792642,True
noisy,15,4,-0.625,-0.3548115795207359,1.1789294982695462,0.2701884204792641,True
noisy,15,5,-0.3125,-0.3548115795207359,0.9990850934547304,0.04231157952073589,True
noisy,15,6,-0.46875,-0.3548115795207359,1.0836875443253975,0.11393842047926411,True
noisy,15,7,-0.390625,-0.3548115795207359,1.0439495969696175,0.03581342047926411,True
noisy,15,8,-0.3515625,-0.3548115795207359,1.016937432786306,0.003249079520735887,True
noisy,15,9,-0.33203125,-0.3548115795207359,0.9548746586216101,0.022780329520735887,True
noisy,15,10,-0.341796875,-0.3548115795207359,0.9525422669297018,0.013014704520735887,True
noisy,15,11,-0.3466796875,-0.3548115795207359,0.9925235588755308,0.008131892020735887,True
noisy,15,12,-0.34912109375,-0.3548115795207359,0.9578322582050827,0.005690485770735887,True
noisy,16,1,0.0,-0.37156849693818117,0.6935686639320476,0.37156849693818117,True
noisy,16,2,-2.5,-0.37156849693818117,1.2045734902904768,2.128431503061819,True
noisy,16,3,-1.25,-0.37156849693818117,1.2239911659614353,0.8784315030618188,True
noisy,16,4,-0.625,-0.37156849693818117,1.1282904616244853,0.25343150306181883,True
noisy,16,5,-0.3125,-0.37156849693818117,0.9639410990661449,0.05906849693818117,True
noisy,16,6,-0.46875,-0.37156849693818117,1.0521665352647316,0.09718150306181883,True
noisy,16,7,-0.390625,-0.37156849693818117,0.9904698613583368,0.01905650306181883,True
noisy,16,8,-0.4296875,-0.37156849693818117,1.0415502283976907,0.05811900306181883,True
noisy,16,9,-0.41015625,-0.37156849693818117,1.0883309701674637,0.03858775306181883,True
noisy,16,10,-0.400390625,-0.37156849693818117,1.0306349331291806,0.02882212806181883,True
noisy,16,11,-0.3955078125,-0.37156849693818117,0.9775974307283328,0.02393931556181883,True
noisy,16,12,-0.39794921875,-0.37156849693818117,1.020731952651323,0.02638072181181883,True
noisy,17,1,0.0,-0.3470320292243982,0.732210527457396,0.3470320292243982,True
noisy,17,2,-2.5,-0.3470320292243982,1.282871156698424,2.152967970775602,True
noisy,17,3,-1.25,-0.3470320292243982,1.3088887674578769,0.9029679707756018,True
noisy,17,4,-0.625,-0.3470320292243982,1.2048943558997998,0.2779679707756018,True
noisy,17,5,-0.3125,-0.3470320292243982,0.9931474374377846,0.034532029224398186,True
noisy,17,6,-0.46875,-0.3470320292243982,1.1180154095733916,0.12171797077560181,True
noisy,17,7,-0.390625,-0.3470320292243982,1.0417108638770378,0.043592970775601814,True
noisy,17,8,-0.3515625,-0.3470320292243982,1.0001962705396206,0.004530470775601814,True
noisy,17,9,-0.33203125,-0.3470320292243982,0.9815392281510125,0.015000779224398186,True
noisy,17,10,-0.341796875,-0.3470320292243982,0.9978826946231918,0.005235154224398186,True
noisy,17,11,-0.3466796875,-0.3470320292243982,1.0082344850581482,0.00035234172439818634,True
noisy,17,12,-0.34423828125,-0.3470320292243982,0.9721404317164195,0.0027937479743981863,True
noisy,18,1,0.0,-0.3638633857012217,0.6865630665534406,0.3638633857012217,True
noisy,18,2,-2.5,-0.3638633857012217,1.2723638117265,2.1361366142987785,True
noisy,18,3,-1.25,-0.3638633857012217,1.272681360578221,0.8861366142987783,True
noisy,18,4,-0.625,-0.3638633857012217,1.1592282109624636,0.2611366142987783,True
noisy,18,5,-0.3125,-0.3638633857012217,0.9722941715135165,0.051363385701221675,True
noisy,18,6,-0.46875,-0.3638633857012217,1.077131944071104,0.10488661429877832,True
noisy,18,7,-0.390625,-0.3638633857012217,1.0135220029843734,0.026761614298778325,True
noisy,18,8,-0.3515625,-0.3638633857012217,0.9653223639102544,0.012300885701221675,True
noisy,18,9,-0.37109375,-0.3638633857012217,0.9901337690634,0.0072303642987783245,True
noisy,18,10,-0.380859375,-0.3638633857012217,1.0181950124475319,0.016995989298778325,True
noisy,18,11,-0.3759765625,-0.3638633857012217,1.0120640204305693,0.012113176798778325,True
noisy,18,12,-0.37353515625,-0.3638633857012217,0.9666266861197764,0.009671770548778325,True
noisy,19,1,0.0,-0.31100415191178354,0.7266864737253774,0.31100415191178354,True
noisy,19,2,-2.5,-0.31100415191178354,1.2608760677128998,2.1889958480882163,True
noisy,19,3,-1.25,-0.31100415191178354,1.2540146048997214,0.9389958480882165,True
noisy,19,4,-0.625,-0.31100415191178354,1.2186279064327767,0.31399584808821646,True
noisy,19,5,-0.3125,-0.31100415191178354,1.024593865492247,0.001495848088216456,True
noisy,19,6,-0.15625,-0.31100415191178354,0.8452425622477518,0.15475415191178354,True
noisy,19,7,-0.234375,-0.31100415191178354,0.9235243563267905,0.07662915191178354,True
noisy,19,8,-0.2734375,-0.31100415191178354,0.9427767834001047,0.037566651911783544,True
noisy,19,9,-0.29296875,-0.31100415191178354,1.0000851254236272,0.018035401911783544,True
noisy,19,10,-0.283203125,-0.31100415191178354,0.992957063843026,0.027801026911783544,True
noisy,19,11,-0.2880859375,-0.31100415191178354,0.9710886947591064,0.022918214411783544,True
noisy,19,12,-0.29052734375,-0.31100415191178354,1.0092029653414691,0.020476808161783544,True
noisy,20,1,0.0,-0.3265757750019328,0.7184522141379879,0.3265757750019328,True
noisy,20,2,-2.5,-0.3265757750019328,1.2762925555212656,2.173424224998067,True
noisy,20,3,-1.25,-0.3265757750019328,1.2958614936355384,0.9234242249980672,True
noisy,20,4,-0.625,-0.3265757750019328,1.1488076721874099,0.2984242249980672,True
noisy,20,5,-0.3125,-0.3265757750019328,0.9825724225510629,0.0140757750019328,True
noisy,20,6,-0.46875,-0.3265757750019328,1.1148634559744481,0.1421742249980672,True
noisy,20,7,-0.390625,-0.3265757750019328,1.0529007445534033,0.0640492249980672,True
noisy,20,8,-0.3515625,-0.3265757750019328,1.063284944295201,0.0249867249980672,True
noisy,20,9,-0.33203125,-0.3265757750019328,1.010973467037006,0.0054554749980672,True
noisy,20,10,-0.322265625,-0.3265757750019328,1.0035563398198841,0.0043101500019328,True
noisy,20,11,-0.3173828125,-0.3265757750019328,0.9656623946063082,0.0091929625019328,True
noisy,20,12,-0.31982421875,-0.3265757750019328,0.9904047438676145,0.0067515562519328,True
noisy,21,1,0.0,-0.3420401088873946,0.6953178659893996,0.3420401088873946,True
noisy,21,2,-2.5,-0.3420401088873946,1.3110170980169524,2.1579598911126054,True
noisy,21,3,-1.25,-0.3420401088873946,1.2410638994184937,0.9079598911126054,True
noisy,21,4,-0.625,-0.3420401088873946,1.163890073349176,0.2829598911126054,True
noisy,21,5,-0.3125,-0.3420401088873946,0.9998969161296315,0.02954010888739461,True
noisy,21,6,-0.46875,-0.3420401088873946,1.1046325545466609,0.1267098911126054,True
noisy,21,7,-0.390625,-0.3420401088873946,1.0081161111411612,0.04858489111260539,True
noisy,21,8,-0.3515625,-0.3420401088873946,1.0204167515300289,0.009522391112605388,True
