day,gamma_hat,delta_gamma,gamma,mu_star,converged,iterations,gmv_miss_pct,profit_change_pct,lagrangian_loss_pct,lagrangian_loss_at0_pct
10,-0.36847071530950687,0.05,-0.3184707153095069,0.47808699495533447,True,6,-4.076355464468785,8.1272199057604,0.4267756307839689,0.32241500806293855
10,-0.36847071530950687,0.1,-0.26847071530950684,0.47808699495533447,True,6,-8.306545705320726,15.402680200866152,0.9108812538110366,0.32241500806293855
10,-0.36847071530950687,0.2,-0.16847071530950686,0.47808699495533447,True,6,-16.875878318295214,26.622722699025353,3.0328897057643314,0.32241500806293855
11,-0.34138815926341093,-0.2,-0.5413881592634109,0.44388101182609857,True,6,15.14211916833819,-36.783263106647496,3.1599685527396857,0.29353261490062144
11,-0.34138815926341093,-0.1,-0.4413881592634109,0.44388101182609857,True,6,8.249922556076774,-17.978813942067422,1.1419213637886918,0.29353261490062144
11,-0.34138815926341093,-0.05,-0.3913881592634109,0.44388101182609857,True,6,4.236662311735085,-8.701449608771085,0.5453761860412703,0.29353261490062144
11,-0.34138815926341093,-0.02,-0.36138815926341095,0.44388101182609857,True,6,1.7519078295312527,-3.4925912602260376,0.3611543943439597,0.29353261490062144
11,-0.34138815926341093,0.0,-0.34138815926341093,0.44388101182609857,True,6,1.0632386556213589e-09,0.0,0.29353261490062144,0.29353261490062144
11,-0.34138815926341093,0.02,-0.3213881592634109,0.44388101182609857,True,6,-1.7625270610581745,3.31893084892501,0.29290463279197715,0.29353261490062144
11,-0.34138815926341093,0.05,-0.29138815926341094,0.44388101182609857,True,6,-4.413803975366126,7.945922755698806,0.4184089114909508,0.29353261490062144
11,-0.34138815926341093,0.1,-0.24138815926341092,0.44388101182609857,True,6,-8.89967284438966,14.800374641442458,0.9678123135144877,0.29353261490062144
11,-0.34138815926341093,0.2,-0.14138815926341092,0.44388101182609857,True,6,-17.882397256994693,24.981548026364386,3.294226386561138,0.29353261490062144
12,-0.3575074286709702,-0.2,-0.5575074286709703,0.5033296194737565,True,6,13.449955009420783,-38.52362516083155,3.2203897915100304,0.477318098250032
12,-0.3575074286709702,-0.1,-0.45750742867097016,0.5033296194737565,True,7,7.312499025903733,-18.85746322547247,1.320980759589768,0.477318098250032
12,-0.3575074286709702,-0.05,-0.4075074286709702,0.5033296194737565,True,7,3.777740728634769,-9.212484858745048,0.748833513284721,0.477318098250032
12,-0.3575074286709702,-0.02,-0.3775074286709702,0.5033296194737565,True,6,1.5411422230620966,-3.6249099730689522,0.5467008880388545,0.477318098250032
12,-0.3575074286709702,0.0,-0.3575074286709702,0.5033296194737565,True,6,1.866264922523977e-06,0.0,0.477318098250032,0.477318098250032
12,-0.3575074286709702,0.02,-0.33750742867097017,0.5033296194737565,True,6,-1.6121782733144803,3.627107984961111,0.45590830993832127,0.477318098250032
12,-0.3575074286709702,0.05,-0.3075074286709702,0.5033296194737565,True,6,-4.055683641788127,8.737037364996135,0.5437125610651657,0.477318098250032
12,-0.3575074286709702,0.1,-0.2575074286709702,0.5033296194737565,True,6,-8.200889460176823,16.371791558619652,1.0134881054217566,0.477318098250032
12,-0.3575074286709702,0.2,-0.15750742867097017,0.5033296194737565,True,6,-16.668043929879477,28.174840883325274,3.149827494950575,0.477318098250032
13,-0.4121781174245887,-0.2,-0.6121781174245887,0.5842341487831023,True,7,10.4094217743342,-35.360953860605605,2.8157472669963504,0.7726463393246745
13,-0.4121781174245887,-0.1,-0.5121781174245887,0.5842341487831023,True,6,5.894959001673304,-18.409034805754608,1.4927961262574627,0.7726463393246745
13,-0.4121781174245887,-0.05,-0.4621781174245887,0.5842341487831023,True,6,3.0732803806083018,-9.11263521578188,1.0170606023682676,0.7726463393246745
13,-0.4121781174245887,-0.02,-0.4321781174245887,0.5842341487831023,True,7,1.2439946871603658,-3.5671518406829437,0.8387538800669823,0.7726463393246745
13,-0.4121781174245887,0.0,-0.4121781174245887,0.5842341487831023,True,7,-6.574883838588963e-07,0.0,0.7726463393246745,0.7726463393246745
13,-0.4121781174245887,0.02,-0.3921781174245887,0.5842341487831023,True,7,-1.282946017444632,3.522358572432565,0.7467673457785992,0.7726463393246745
13,-0.4121781174245887,0.05,-0.3621781174245887,0.5842341487831023,True,7,-3.2706590603772905,8.656395301676342,0.7940570112831787,0.7726463393246745
13,-0.4121781174245887,0.1,-0.3121781174245887,0.5842341487831023,True,7,-6.848651992983216,17.16294723348645,1.0778564969867475,0.7726463393246745
13,-0.4121781174245887,0.2,-0.2121781174245887,0.5842341487831023,True,7,-14.377036659864363,31.339802197263488,2.680975150734966,0.7726463393246745
14,-0.37907121279538486,-0.2,-0.5790712127953849,0.5323732800906635,True,6,11.930682061830037,-35.73206584279873,2.8559918514609968,0.5553071794406387
14,-0.37907121279538486,-0.1,-0.4790712127953849,0.5323732800906635,True,6,6.601616260331029,-17.961102755443125,1.2902613114836958,0.5553071794406387
14,-0.37907121279538486,-0.05,-0.42907121279538485,0.5323732800906635,True,6,3.3967801023774182,-8.73213952154476,0.7820428362502733,0.5553071794406387
14,-0.37907121279538486,-0.02,-0.3990712127953849,0.5323732800906635,True,6,1.3847805633033565,-3.433217437795598,0.6101032174181429,0.5553071794406387
14,-0.37907121279538486,0.0,-0.37907121279538486,0.5323732800906635,True,6,5.529656368558418e-06,0.0,0.5553071794406387,0.5553071794406387
14,-0.37907121279538486,0.02,-0.35907121279538484,0.5323732800906635,True,6,-1.4509081420101186,3.433831570875046,0.5464439423619384,0.5553071794406387
14,-0.37907121279538486,0.05,-0.32907121279538487,0.5323732800906635,True,6,-3.7574620583524316,8.628217013595663,0.6109507659681928,0.5553071794406387
14,-0.37907121279538486,0.1,-0.2790712127953848,0.5323732800906635,True,6,-7.6882905392069185,16.50911848692847,1.0095687652261025,0.5553071794406387
14,-0.37907121279538486,0.2,-0.17907121279538485,0.5323732800906635,True,6,-15.809644058440552,29.075536091594007,2.9375300015044608,0.5553071794406387
15,-0.3548115795207359,-0.2,-0.5548115795207359,0.4983917374209549,True,6,12.754331040165807,-34.957441368118445,2.989460085124319,0.5676483523703957
15,-0.3548115795207359,-0.1,-0.4548115795207359,0.4983917374209549,True,6,6.971290651109941,-17.28521990530804,1.314624930511846,0.5676483523703957
15,-0.3548115795207359,-0.05,-0.4048115795207359,0.4983917374209549,True,6,3.654853761866352,-8.622033477807694,0.8199407556234928,0.5676483523703957
15,-0.3548115795207359,-0.02,-0.3748115795207359,0.4983917374209549,True,6,1.5219372344037774,-3.4893538926190777,0.6407370580040584,0.5676483523703957
15,-0.3548115795207359,0.0,-0.3548115795207359,0.4983917374209549,True,6,2.31840444088055e-06,0.0,0.5676483523703957,0.5676483523703957
15,-0.3548115795207359,0.02,-0.33481157952073587,0.4983917374209549,True,6,-1.6050827832204098,3.5254337046573796,0.5394941259987932,0.5676483523703957
15,-0.3548115795207359,0.05,-0.3048115795207359,0.4983917374209549,True,6,-4.0576428557853355,8.53504411862291,0.6158915107228269,0.5676483523703957
15,-0.3548115795207359,0.1,-0.25481157952073585,0.4983917374209549,True,6,-8.244069921306513,16.074574869190258,1.0665599097942216,0.5676483523703957
15,-0.3548115795207359,0.2,-0.15481157952073588,0.4983917374209549,True,6,-16.758543509128128,27.653726937651122,3.1718197568805317,0.5676483523703957
16,-0.37156849693818117,-0.2,-0.5715684969381811,0.5186962364958037,True,6,12.364006004011351,-36.107116076988966,3.062019445001956,0.6318190107393493
16,-0.37156849693818117,-0.1,-0.47156849693818115,0.5186962364958037,True,6,6.775762232538163,-17.969479988804924,1.4116563506984368,0.6318190107393493
16,-0.37156849693818117,-0.05,-0.42156849693818116,0.5186962364958037,True,6,3.512058149733349,-8.854702775477147,0.896569056960022,0.6318190107393493
16,-0.37156849693818117,-0.02,-0.3915684969381812,0.5186962364958037,True,6,1.4403975564048204,-3.509099179221912,0.7032208891644305,0.6318190107393493
16,-0.37156849693818117,0.0,-0.37156849693818117,0.5186962364958037,True,6,8.725171994949826e-06,0.0,0.6318190107393493,0.6318190107393493
16,-0.37156849693818117,0.02,-0.35156849693818115,0.5186962364958037,True,6,-1.5217943478432623,3.559848039749588,0.6011915821023387,0.6318190107393493
16,-0.37156849693818117,0.05,-0.3215684969381812,0.5186962364958037,True,6,-3.8789300004954685,8.73375290238594,0.6569716940926308,0.6318190107393493
16,-0.37156849693818117,0.1,-0.2715684969381812,0.5186962364958037,True,6,-7.876254772600906,16.497189362420723,1.0584128735318061,0.6318190107393493
16,-0.37156849693818117,0.2,-0.17156849693818116,0.5186962364958037,True,6,-16.101629897640358,28.72865332685617,3.0210166390677693,0.6318190107393493
17,-0.3470320292243982,-0.2,-0.5470320292243982,0.4573472919553648,True,6,14.328913606809193,-35.41733958307137,2.9699787634569135,0.3329320274268925
17,-0.3470320292243982,-0.1,-0.4470320292243982,0.4573472919553648,True,6,7.90614390006223,-17.627625654838084,1.1369163910346547,0.3329320274268925
17,-0.3470320292243982,-0.05,-0.3970320292243982,0.4573472919553648,True,6,4.092594082433225,-8.601754710479682,0.5711977826632422,0.3329320274268925
17,-0.3470320292243982,-0.02,-0.3670320292243982,0.4573472919553648,True,6,1.688910033593365,-3.4394964738034517,0.39377005383913144,0.3329320274268925
17,-0.3470320292243982,0.0,-0.3470320292243982,0.4573472919553648,True,6,9.119587178370343e-08,0.0,0.3329320274268925,0.3329320274268925
17,-0.3470320292243982,0.02,-0.32703202922439817,0.4573472919553648,True,6,-1.729601762419354,3.352195175118388,0.32850187062475067,0.3329320274268925
17,-0.3470320292243982,0.05,-0.2970320292243982,0.4573472919553648,True,6,-4.336013849321247,8.039625547707624,0.4456659446142088,0.3329320274268925
17,-0.3470320292243982,0.1,-0.24703202922439818,0.4573472919553648,True,6,-8.736068856718443,14.984110083961092,0.9728955626991175,0.3329320274268925
17,-0.3470320292243982,0.2,-0.14703202922439818,0.4573472919553648,True,6,-17.570906930884227,25.40018549606447,3.231256534942271,0.3329320274268925
18,-0.3638633857012217,-0.2,-0.5638633857012216,0.4698565125430486,True,6,13.769697716137305,-34.64788735978495,2.7391435221974816,0.2888551332167243
18,-0.3638633857012217,-0.1,-0.46386338570122165,0.4698565125430486,True,5,7.587110299625084,-17.332593959985317,1.05134117946609,0.2888551332167243
18,-0.3638633857012217,-0.05,-0.41386338570122166,0.4698565125430486,True,5,3.9120443632050725,-8.427323172226908,0.5116896182902392,0.2888551332167243
18,-0.3638633857012217,-0.02,-0.3838633857012217,0.4698565125430486,True,6,1.5913042242982736,-3.2958896830291806,0.3353558565146107,0.2888551332167243
18,-0.3638633857012217,0.0,-0.3638633857012217,0.4698565125430486,True,6,6.022431334167656e-06,0.0,0.2888551332167243,0.2888551332167243
18,-0.3638633857012217,0.02,-0.34386338570122166,0.4698565125430486,True,6,-1.6663659586631268,3.308918288238892,0.28776924318308283,0.2888551332167243
18,-0.3638633857012217,0.05,-0.3138633857012217,0.4698565125430486,True,6,-4.198599911652166,8.000121092954991,0.39875775107304234,0.2888551332167243
18,-0.3638633857012217,0.1,-0.2638633857012217,0.4698565125430486,True,6,-8.453332815434406,14.956748319690004,0.894583857571784,0.2888551332167243
18,-0.3638633857012217,0.2,-0.16386338570122166,0.4698565125430486,True,6,-17.072996745988824,25.64480168006652,3.037088759222348,0.2888551332167243
19,-0.31100415191178354,-0.2,-0.5110041519117836,0.445960328655044,True,6,14.282094787731864,-34.9250802315574,3.42928853259191,0.5021927930436539
19,-0.31100415191178354,-0.1,-0.4110041519117835,0.445960328655044,True,6,8.19582444393953,-18.358572538943516,1.5956724521467023,0.5021927930436539
19,-0.31100415191178354,-0.05,-0.36100415191178353,0.445960328655044,True,7,4.281765441502528,-9.001235625696108,0.8680236581641095,0.5021927930436539
19,-0.31100415191178354,-0.02,-0.33100415191178356,0.445960328655044,True,7,1.7305283337469273,-3.4785102508274623,0.5945159623461574,0.5021927930436539
19,-0.31100415191178354,0.0,-0.31100415191178354,0.445960328655044,True,7,2.6048371065731914e-07,0.0,0.5021927930436539,0.5021927930436539
19,-0.31100415191178354,0.02,-0.2910041519117835,0.445960328655044,True,7,-1.7699146737790752,3.339962601529992,0.4835935833894864,0.5021927930436539
19,-0.31100415191178354,0.05,-0.26100415191178356,0.445960328655044,True,7,-4.510630879034753,8.101234399465552,0.5978159608730762,0.5021927930436539
19,-0.31100415191178354,0.1,-0.21100415191178354,0.445960328655044,True,7,-9.160795563960816,15.100641496814191,1.1674116326888473,0.5021927930436539
19,-0.31100415191178354,0.2,-0.11100415191178353,0.445960328655044,True,6,-18.45524463083611,25.192495127826128,3.6634839592128485,0.5021927930436539
20,-0.3265757750019328,-0.2,-0.5265757750019329,0.4438719431149927,True,6,14.382640772689594,-34.54971441874722,3.231622331190163,0.336795905874314
20,-0.3265757750019328,-0.1,-0.4265757750019328,0.4438719431149927,True,6,7.995859677403763,-17.27391677342855,1.2653257436911518,0.336795905874314
20,-0.3265757750019328,-0.05,-0.3765757750019328,0.4438719431149927,True,6,4.1978639500931925,-8.517688207580262,0.6302017737001465,0.336795905874314
20,-0.3265757750019328,-0.02,-0.3465757750019328,0.4438719431149927,True,6,1.7201531759308395,-3.3526029931704633,0.40854787852045155,0.336795905874314
20,-0.3265757750019328,0.0,-0.3265757750019328,0.4438719431149927,True,6,3.372866801839982e-08,0.0,0.336795905874314,0.336795905874314
20,-0.3265757750019328,0.02,-0.3065757750019328,0.4438719431149927,True,6,-1.739123866731758,3.193864250452383,0.3331629483028122,0.336795905874314
20,-0.3265757750019328,0.05,-0.2765757750019328,0.4438719431149927,True,6,-4.396427391204146,7.7046570216789965,0.45763816838151117,0.336795905874314
20,-0.3265757750019328,0.1,-0.2265757750019328,0.4438719431149927,True,6,-8.984830626715485,14.50475704100487,1.020708708014418,0.336795905874314
20,-0.3265757750019328,0.2,-0.1265757750019328,0.4438719431149927,True,6,-18.110133057894263,24.41111412497896,3.414251659953025,0.336795905874314
21,-0.3420401088873946,-0.2,-0.5420401088873946,0.4893267231646023,True,6,12.81028016263695,-35.49847284436298,3.3287165628369615,0.605290805528733
21,-0.3420401088873946,-0.1,-0.44204010888739464,0.4893267231646023,True,7,7.2994244750728114,-18.380281533800893,1.5661546283504566,0.605290805528733
21,-0.3420401088873946,-0.05,-0.3920401088873946,0.4893267231646023,True,7,3.8439664291032956,-9.137761427966687,0.9380366049771348,0.605290805528733
21,-0.3420401088873946,-0.02,-0.36204010888739463,0.4893267231646023,True,7,1.5786899388385227,-3.6158262293869585,0.6981185351383822,0.605290805528733
21,-0.3420401088873946,0.0,-0.3420401088873946,0.4893267231646023,True,7,1.8169956393733592e-07,0.0,0.605290805528733,0.605290805528733
21,-0.3420401088873946,0.02,-0.3220401088873946,0.4893267231646023,True,7,-1.6111377360672465,3.486637907417181,0.575666406457617,0.605290805528733
21,-0.3420401088873946,0.05,-0.2920401088873946,0.4893267231646023,True,7,-4.055411746888904,8.390397313108025,0.654175496976256,0.605290805528733
21,-0.3420401088873946,0.1,-0.2420401088873946,0.4893267231646023,True,6,-8.323123778210313,15.91379395620884,1.1235437338282992,0.605290805528733
21,-0.3420401088873946,0.2,-0.1420401088873946,0.4893267231646023,True,6,-17.02891575930552,27.404264565641935,3.3149377662973536,0.605290805528733
22,-0.3280552396614474,-0.2,-0.5280552396614474,0.48818717778643694,True,7,12.917459727222532,-34.31040757417281,3.2770724985309365,0.5635415581832215
22,-0.3280552396614474,-0.1,-0.42805523966144743,0.48818717778643694,True,7,7.362745572010003,-17.723737484811693,1.5064852860331435,0.5635415581832215
22,-0.3280552396614474,-0.05,-0.3780552396614474,0.48818717778643694,True,7,3.9135319217499194,-8.883209541574209,0.8876726842287308,0.5635415581832215
22,-0.3280552396614474,-0.02,-0.3480552396614474,0.48818717778643694,True,7,1.6049112675974657,-3.5146080002959286,0.654189157888549,0.5635415581832215
22,-0.3280552396614474,0.0,-0.3280552396614474,0.48818717778643694,True,7,1.0726380667184852e-07,0.0,0.5635415581832215,0.5635415581832215
22,-0.3280552396614474,0.02,-0.3080552396614474,0.48818717778643694,True,7,-1.622784670506188,3.3490645048417234,0.5393134853130643,0.5635415581832215
22,-0.3280552396614474,0.05,-0.2780552396614474,0.48818717778643694,True,7,-4.101158394602188,8.084225998792514,0.6273780054746672,0.5635415581832215
22,-0.3280552396614474,0.1,-0.2280552396614474,0.48818717778643694,True,7,-8.448856638135537,15.367139812283234,1.1191225750735185,0.5635415581832215
22,-0.3280552396614474,0.2,-0.12805523966144738,0.48818717778643694,True,7,-17.206624671372154,26.208377392527712,3.3710701310531594,0.5635415581832215
