day,sku_ID,y_observed,y_pred_mean,y_pred_q05,y_pred_q95,covered
4,3a64d9667a,-9.365694409111178,-8.88780473502158,-9.204983205331875,-8.586578400846422,False
4,3a8e212d9e,-9.925310197046601,-10.1744781747008,-10.48183281834257,-9.881400354519597,True
4,3c0e1b743c,-8.82669790837849,-7.9895747109817625,-8.22829377867521,-7.754352722776451,False
4,3c79df1d80,-5.1847353740523054,-5.61661052696811,-5.866258314558437,-5.345242649705707,False
4,3c953b3822,-10.21299226949838,-9.351305799225065,-9.550208143884422,-9.134262375472106,False
4,3ce8749fee,-7.598032491462183,-7.030247372878232,-7.372955534756541,-6.740503194329238,False
4,3d5fa3dec8,-11.31160455816649,-9.350783029071591,-9.541707080713065,-9.159661173941906,False
4,3dd5460585,-10.618457377606545,-9.438970017796992,-9.695110971978613,-9.213224237330845,False
4,3e290dff84,-10.618457377606545,-9.789931352250575,-10.014923740755428,-9.566203271148167,False
4,416aed740e,-9.232163016486655,-9.896626896977695,-10.102260588689173,-9.660806258448408,False
4,427bea8ec7,-7.979400047991287,-7.476573320037428,-7.689108071048314,-7.273227877775764,False
4,4336d67c86,-8.421232800270326,-8.784244531518585,-8.979251670389386,-8.546751543060672,False
4,449c05c9c8,-8.478391214110275,-8.649660249768546,-8.887579140784764,-8.402657219913712,True
4,4639121a45,-8.913709285368121,-8.998862016161718,-9.228893225376595,-8.765665623326937,True
4,481dac0e58,-9.519845088938435,-8.904933721876928,-9.285515873056537,-8.572203999877905,False
4,489e39741e,-8.421232800270326,-8.344885519158117,-8.614183338481716,-8.073411360531855,True
4,48c26fa27d,-8.133550727818545,-9.612015196688326,-9.79823219114759,-9.398028483555569,False
4,49501bcf46,-9.009019465172445,-9.64498863887239,-9.874356822789544,-9.404082478599083,False
4,49ad890e8e,-7.137217288270854,-7.63205614351302,-7.89555698068901,-7.357905329791263,False
4,4a915b7b62,-8.53901583592671,-8.908124332530448,-9.135944227157562,-8.685896206404424,False
4,4b65db43ac,-6.384350873009286,-5.809421226437931,-6.1083943673115275,-5.545074618717822,False
4,4c81b29e5c,-10.618457377606545,-9.7000426304063,-9.921507153696073,-9.44396957872761,False
4,4d380cf119,-9.925310197046601,-9.297773303675857,-9.502226428112067,-9.092519941199846,False
4,4d9f23c326,-8.82669790837849,-9.91310963994386,-10.136953828524572,-9.73431567287265,False
4,4da2507f14,-8.133550727818545,-8.362057934111373,-8.584021223022312,-8.10835569354159,True
4,4dffe8578b,-9.519845088938435,-9.393884656587359,-9.60008087090252,-9.22482926614297,True
4,4ef4bbfa4e,-9.70216664573239,-9.519048257752791,-9.72471046640343,-9.27279214081386,True
4,50b53a8536,-8.053508020145008,-8.200507812077927,-8.420178253522124,-7.98561564102894,True
4,50f6f91962,-9.70216664573239,-9.06463837567682,-9.297768546128523,-8.843287686621686,False
4,515681ff8f,-8.82669790837849,-9.479003779511672,-9.689186745802822,-9.254467689604454,False
4,5173dd4602,-9.232163016486655,-9.599373142352212,-9.79630989464593,-9.386799648579975,False
4,5177446f80,-9.009019465172445,-9.619455036143847,-9.869959071455531,-9.390111853216691,False
4,53c4b04fcf,-10.21299226949838,-9.12281861722509,-9.308480589071529,-8.921240302265836,False
4,57399f9289,-9.70216664573239,-9.400099481070097,-9.602646849024019,-9.221037057409031,False
4,57f48cfb44,-9.519845088938435,-9.555381023197073,-9.759442202347207,-9.368383828103047,True
4,581d5b54c1,-7.251161547620072,-7.337198692245099,-7.560949101449335,-7.108189516220553,True
4,589c2b865b,-5.565401367626338,-5.692824370578112,-5.975881526748099,-5.400464887979441,True
4,58f283581d,-7.504942068396171,-7.62617764979147,-7.844162351191501,-7.4152091804590965,True
4,593b9c70a6,-7.251161547620072,-7.805804793524433,-8.078178814404623,-7.3716528623959094,False
4,5ac0776890,-10.21299226949838,-9.198032185806216,-9.422450959794933,-8.940680685605942,False
4,5bc7233fdb,-9.009019465172445,-8.633397910559514,-8.833855071781203,-8.45835410720199,False
4,5c0e359c9b,-11.31160455816649,-9.90427592322761,-10.170926713187638,-9.63279064624962,False
4,5c15aed2ae,-10.618457377606545,-9.266199391378782,-9.507120424740833,-9.02847139898202,False
4,5c4440c9d2,-10.21299226949838,-7.778667844599474,-8.20527519103553,-7.365898871158615,False
4,5c58b30eee,-8.53901583592671,-9.189982439845286,-9.534904216377251,-8.863321474959097,False
4,5e417fca35,-9.365694409111178,-9.566384786769612,-9.751288377146237,-9.396579544919307,False
4,5eced3cd82,-7.81509699670001,-7.9272588259864385,-8.126444249008253,-7.70971777145816,True
4,5f413aa088,-6.917155403494052,-7.170873935980311,-7.36185761519818,-6.9721124285872795,False
4,5f58bfd286,-5.40624271011192,-6.091443905662041,-6.403359891341403,-5.823847940463799,False
4,5f7dce4e3e,-6.377130625035799,-7.1907141055602,-7.600789696323064,-6.796909811977095,False
4,61d2064f05,-9.519845088938435,-10.054884671713797,-10.358648377870868,-9.834168715557173,False
4,624b63249a,-9.519845088938435,-9.524923545406535,-9.769646930513643,-9.30324788916007,True
4,637a52ea80,-8.672547228551233,-8.104267615894681,-8.380595872660882,-7.889945994553926,False
4,63e15f99b5,-10.21299226949838,-9.684374508172418,-9.876148534301771,-9.495665981670383,False
4,64f100aaee,-8.913709285368121,-9.629941431193066,-9.855660990518942,-9.429024732621047,False
4,65d2875d48,-8.015767692162163,-9.159889495939304,-9.418074684162809,-8.946601716288992,False
4,667bce9acb,-9.232163016486655,-9.64030464312452,-9.911245253566111,-9.406221212171237,False
4,6691174140,-10.618457377606545,-9.342008428193129,-9.55855038017822,-9.102755112863623,False
4,66ab6d8963,-8.478391214110275,-8.783489228629858,-8.988015960215316,-8.560540098263287,False
4,66bd21ebf1,-8.82669790837849,-8.042649912036815,-8.309781664606932,-7.782145709685761,False
4,67c265a7e3,-11.31160455816649,-9.880326745110235,-10.099553887996594,-9.656478318561705,False
4,68bd181431,-9.232163016486655,-9.88086617868258,-10.081477208576576,-9.690385467469179,False
4,6910262d3f,-8.913709285368121,-9.101651514270609,-9.310702867251273,-8.865767783414409,True
4,69e0a0cc28,-9.365694409111178,-9.674277254241446,-9.89489664522811,-9.427253480581102,False
4,6a38ea30ff,-8.82669790837849,-8.87237047633754,-9.137786428979304,-8.607499416573514,True
4,6ba6594fcb,-10.21299226949838,-9.754071146303724,-9.924532185594314,-9.535074414128662,False
4,6cb24edcc6,-9.925310197046601,-10.23349228703705,-10.533746894117863,-9.952060295446707,False
4,6da843324a,-7.598032491462183,-8.076910121749764,-8.432676000668497,-7.663328147254717,False
4,6dfbd25800,-9.365694409111178,-8.575839924445143,-8.831768169933774,-8.370846715897697,False
4,6e18cb9666,-10.618457377606545,-9.601754035974714,-9.9443054468747,-9.24359227864021,False
4,6f44f9cd42,-9.519845088938435,-9.48968893875989,-9.69629360187175,-9.232792793385935,True
4,71f058bbfb,-11.31160455816649,-9.332004747786184,-9.54791098346962,-9.092961043972663,False
4,72b1ad2949,-9.925310197046601,-10.114632917804673,-10.334742167586299,-9.85397317022512,True
4,72b8198d57,-9.365694409111178,-9.626219740948052,-9.826901901915113,-9.411279975121994,False
4,73a35b0b33,-9.70216664573239,-9.657070040602555,-9.869966649844025,-9.414226989862241,True
4,73af671ce8,-6.8927639503698925,-7.171448554335851,-7.378641292670831,-6.977399787963306,False
4,758d170ca0,-9.519845088938435,-9.5811763285227,-9.845431897891533,-9.364901214403567,True
4,772c7f75ac,-6.146818584242976,-6.303367371124897,-6.620700798033288,-5.964040829444131,True
4,7a612679b7,-9.009019465172445,-9.710422504674469,-9.908639419475417,-9.519303935245382,False
4,7b2c610aac,-7.0349384391504355,-8.453719610039306,-8.710917908323193,-8.17704992039254,False
4,7bf34e25f7,-6.524112815384445,-7.133787550128443,-7.390402218797225,-6.831807657284645,False
4,7c3627ba7c,-9.009019465172445,-9.917776467843224,-10.125885841461594,-9.669135343845156,False
4,7e36d28066,-9.232163016486655,-9.713677208413975,-9.9222898225125,-9.506961465393262,False
4,7e4cb4952a,-6.085857884453289,-6.220006963953288,-6.448699111757384,-6.024742316729091,True
4,7f0ddbcdde,-8.36716557900005,-9.360953175204642,-9.587821480737437,-9.175903821862866,False
4,7f2b576e8d,-10.21299226949838,-9.557376878249922,-9.782007499745111,-9.352025942183301,False
4,7f947c0055,-7.30427137293402,-7.2463530894829,-7.501791929745463,-7.0338659643797605,True
4,80bb988f8d,-10.618457377606545,-9.122908951814743,-9.812825366153799,-8.585789324614623,False
4,81047a4426,-9.114379980830272,-9.002482155056635,-9.231964956344491,-8.806689062215453,True
4,81e57cbc50,-7.341312644614369,-6.719423044058907,-6.951776799352145,-6.447534856666601,False
4,82c2ce8c30,-10.21299226949838,-10.186869244176982,-10.522150969418448,-9.883554112833634,True
4,83e24b70d5,-7.234067114260771,-7.613600142710701,-7.912421729906086,-7.27401635510777,False
4,85efcbee79,-9.925310197046601,-7.544669826917488,-7.7673309719023225,-7.329863453373559,False
4,89843c3a18,-8.421232800270326,-9.633352365158867,-9.859893646754285,-9.4343168857518,False
4,89f3796b30,-7.6480429120368445,-7.695953654827104,-7.94254081573581,-7.50231623664167,True
4,8a94ebe448,-9.519845088938435,-9.454218859198361,-9.703559257388289,-9.232344078564473,True
4,8ad5789d74,-10.618457377606545,-9.653519229131055,-9.948045606758638,-9.35427841129817,False
4,8b66725802,-9.70216664573239,-9.253554471674796,-9.55971557408905,-8.995178442957942,False
4,8ba371f129,-8.82669790837849,-8.202538192895943,-8.450261851440946,-8.015677810142654,False
4,8bbd87b411,-9.70216664573239,-9.346724657350254,-9.63219550186571,-9.086553475076892,False
4,8d248d32c7,-10.21299226949838,-10.57341456512655,-10.869380837321941,-10.281837269891225,False
4,8d5f73c188,-6.048914369261605,-6.496045933264456,-6.758350040140591,-6.2730082681101855,False
4,8da781e2bd,-9.114379980830272,-8.677176875178269,-8.96517039469248,-8.431310813056724,False
4,8dc4a01dec,-5.856283442808789,-5.573593325962547,-5.7629772441887015,-5.35113960987736,False
4,8ebb9c1dd7,-8.603554357064281,-9.721722432283961,-9.921695959570242,-9.525307748521636,False
4,902d744bba,-7.785244033550329,-8.263888986327691,-8.560138323950563,-7.918363691336159,False
4,904fbf8b97,-4.9908362639159085,-5.298083174100303,-5.663271358519979,-4.973642382239654,True
4,90a8e42962,-8.672547228551233,-8.200155996017578,-8.497754745782428,-7.907047787914612,False
4,90cf164371,-9.232163016486655,-8.703545739461369,-8.93995049894814,-8.482550477400677,False
4,915cd3c4c0,-7.121949816140065,-7.78462598393862,-8.00828508678255,-7.564418686682713,False
4,924eba6741,-8.220562104808176,-9.075724188307998,-9.298155960202772,-8.845130455202963,False
4,93301ecfed,-7.461456956456432,-7.820838567176981,-8.004124253873682,-7.584912822479344,False
4,93f9bac4b8,-6.917155403494052,-7.155542855399658,-7.380349171547607,-6.962460651698523,False
4,9400341a22,-10.21299226949838,-10.025043378732045,-10.226913475964626,-9.815937618265263,True
4,945094e307,-6.507583513433234,-6.616564805495428,-6.934648765043965,-6.247405222601359,True
4,9589d3f054,-8.913709285368121,-9.197567801146983,-9.374466359536322,-9.018792313346967,False
4,961d88f1b9,-7.399581552738344,-7.243153662794587,-7.447319663263647,-6.968519998428238,True
4,96cf9f1175,-9.70216664573239,-9.71270480970579,-10.001827515568921,-9.468485745753561,True
4,9a5f4c6413,-8.133550727818545,-8.220774727054511,-8.422084061563043,-7.979049134143771,True
4,9ab7657395,-8.267082120443067,-8.589046817361027,-8.826561491618726,-8.342043048972007,False
4,9ac31152dd,-8.17611034223734,-8.694078034708694,-8.972572848863717,-8.451347781183584,False
4,9b80fdd4a7,-10.618457377606545,-9.457836757140846,-9.690921205697,-9.214280036217032,False
4,9b98cec8f8,-7.251161547620072,-9.135709115045506,-9.480478805227392,-8.788618183737402,False
4,9e452b5aee,-6.917155403494052,-7.056887801958661,-7.313895706094331,-6.824935315436311,True
4,9f7388280e,-8.478391214110275,-8.83393236838334,-9.05889826187894,-8.634544252710544,False
4,9fe8149e02,-11.31160455816649,-9.922807769937645,-10.194230992373395,-9.672472307218165,False
4,a195ab9024,-7.8776173536813445,-8.153056600391528,-8.45208764071991,-7.834449879472838,True
4,a1b0f57464,-8.17611034223734,-7.430479654664269,-7.7390906292279,-7.10142627404234,False
4,a35f6a2420,-8.82669790837849,-8.838152293686585,-9.077827291610928,-8.595695803367791,True
4,a3d5be01b0,-7.622725104052554,-7.584762951435054,-7.784015205076264,-7.370655400355979,True
4,a56b0b1c10,-9.232163016486655,-9.0796421498422,-9.278016502214864,-8.873940176792779,True
4,a5a1311679,-9.232163016486655,-9.820769036366663,-10.039641846425583,-9.642912710101145,False
4,a837f7b13a,-9.519845088938435,-9.897428714720355,-10.11396579938213,-9.691051854302527,False
4,a8f9ed127b,-9.365694409111178,-9.104575596002357,-9.299875398621385,-8.887935522192599,False
4,a929b13ba3,-7.399581552738344,-8.203054668533996,-8.469480975590653,-7.943476021807953,False
4,a945d1ac4a,-8.421232800270326,-8.638663470868797,-8.937785880065894,-8.346792966182683,True
4,a95264d124,-9.519845088938435,-9.810198659119997,-10.06006057438769,-9.594449671308983,False
4,a9e826c3ab,-9.925310197046601,-8.967452810021038,-9.351216628397749,-8.620569256092555,False
4,aa0fcf0fb6,-7.077498053569231,-7.132388908530235,-7.323748616243959,-6.9217014758172155,True
4,aa1cef969e,-8.478391214110275,-8.990403940879789,-9.170019992936226,-8.782435596988005,False
4,ac0cd64708,-9.232163016486655,-9.367634253214625,-9.669150393285573,-8.993181241921265,True
4,ac61f4e10e,-7.21725999594439,-7.469385699317192,-7.761259674913751,-7.237930676566754,False
4,ad71b48a82,-7.573934939883123,-8.364871500121941,-8.576901421066934,-8.143836535418322,False
4,adfedb6893,-5.873525249243295,-6.131629718384841,-6.3494247887790465,-5.9395634514352285,False
4,aedfdd0c11,-8.746655200704954,-9.708369001458372,-10.005880551010389,-9.412839667698206,False
4,af0b2278bb,-9.70216664573239,-9.568623782728999,-9.782658609017705,-9.339837284931766,True
4,afd795015b,-8.015767692162163,-8.301207478869424,-8.55459557425313,-8.021815303660928,False
4,b0afc0c16f,-9.70216664573239,-9.55154818649384,-9.762920360097782,-9.350648883408024,True
4,b10b452ea9,-7.622725104052554,-7.962947219225158,-8.219614021775522,-7.753839607957643,False
4,b242c46c95,-8.015767692162163,-8.595538260338412,-8.849911622891,-8.346303163199224,False
4,b378989140,-9.232163016486655,-9.077888358909059,-9.345063160741049,-8.761255131898709,True
4,b381b253e3,-9.519845088938435,-9.846026941266036,-10.057533213140175,-9.632579710005203,False
4,b440ecab32,-8.746655200704954,-9.000696875184435,-9.252655782947253,-8.793172523325474,False
4,b4ac267fa7,-11.31160455816649,-9.957169762526807,-10.182343052705216,-9.758865979608842,False
4,b549290f65,-8.421232800270326,-8.944177900909576,-9.15607801855057,-8.742461013058218,False
4,b5cb479f7d,-6.942156705699469,-7.2670556212700115,-7.519854793857053,-7.008350939549063,False
4,b616c3b114,-8.36716557900005,-9.12761251771906,-9.346624115633743,-8.91774658178826,False
4,b85cab3552,-6.8927639503698925,-8.147592165312169,-8.377823123733972,-7.92154805766919,False
4,b8c182c74f,-8.478391214110275,-8.597465373375632,-8.831573884793361,-8.3730893011036,True
4,b980b02c98,-8.82669790837849,-9.902503449345048,-10.113511214365444,-9.653110785435581,False
4,b9f08a2a2a,-7.0349384391504355,-8.191700497676045,-8.603049047063722,-7.797066218142805,False
4,bbd228d8db,-9.114379980830272,-8.564998464500611,-8.81720662940603,-8.324785992594643,False
4,bc51385b63,-11.31160455816649,-9.99706563575393,-10.273391329189893,-9.713920334926218,False
4,bcd03e6d07,-9.70216664573239,-9.77701875203238,-10.002203696651167,-9.539653094319485,True
4,bd27bf28a1,-8.17611034223734,-8.181595955030332,-8.413465186710082,-7.935480750756652,True
4,bd65b0b5cc,-9.70216664573239,-9.728339267836883,-9.950926130848966,-9.479520688472672,True
4,bdfd2fe2b2,-7.979400047991287,-8.450356929264156,-8.680290433938508,-8.192398841656177,False
4,be00790566,-10.618457377606545,-10.28833871848705,-10.513488988148126,-10.060717330362612,False
4,bf4941bd94,-8.672547228551233,-8.726157226533195,-8.97767825346774,-8.465099404278988,True
4,c06b66be68,-7.4404035472586,-8.119633033816765,-8.34236862144233,-7.859379982178562,False
4,c0a519de24,-8.746655200704954,-8.815331451589367,-9.082250291630885,-8.600565924614092,True
4,c221dacac1,-9.365694409111178,-9.091398841447827,-9.28321710053319,-8.860689906266087,False
4,c2343daf70,-11.31160455816649,-9.910864355771293,-10.130723754017236,-9.6486140253698,False
4,c4858d9437,-9.232163016486655,-9.28756369522066,-9.516449412433351,-9.087869317934556,True
4,c4c37a4b57,-8.672547228551233,-8.809996094248104,-9.1520324968534,-8.473351563692654,True
4,c4ea4afceb,-6.9048853109022374,-6.7602711897576535,-6.972806792409123,-6.568209533683896,True
4,c562a73a30,-10.21299226949838,-9.80477546422286,-10.00070864713633,-9.59324734715503,False
4,c56544784c,-6.917155403494052,-7.298339152197423,-7.500348892429139,-7.060743508721798,False
4,c5b9c5adc3,-6.75772766656595,-7.0142938793323575,-7.328560139148658,-6.714421236749208,True
4,c5c5bed056,-10.618457377606545,-10.14743726028745,-10.394513940208178,-9.884338083436091,False
4,c76a9ca5a8,-6.20565908426591,-7.363000394677052,-7.618220853347217,-7.065442801576838,False
4,c83b8aa9b4,-8.746655200704954,-8.254842950854417,-8.505213068028127,-8.02433986911864,False
4,c8811ecdbc,-10.21299226949838,-10.152550214264494,-10.381489883629254,-9.93035152970094,True
4,c895dc4c68,-9.519845088938435,-9.545087458184236,-9.724268100251077,-9.344506191906966,True
4,ca7647a231,-5.993484564322275,-6.243903420640689,-6.487851555289663,-6.035074459202532,False
4,cca20cfe3a,-9.70216664573239,-9.949855373137655,-10.154992738541138,-9.715401466953525,False
4,ccceb52cc9,-10.21299226949838,-9.908421511997481,-10.11246645141584,-9.69709767043704,False
4,cd94856986,-8.053508020145008,-7.735188435103147,-7.941799709851656,-7.502458211390944,False
4,cda2e97f54,-7.785244033550329,-7.249311272190499,-7.505088340561644,-6.989831948694054,False
4,cdee05b50c,-8.133550727818545,-8.719525758481705,-8.97956065099536,-8.496996040634382,False
4,ce35b83746,-8.133550727818545,-7.498210091215127,-7.743933336819754,-7.265898384919185,False
4,d0f488ea78,-8.53901583592671,-8.637249829269646,-8.843766908505255,-8.479254516162088,True
4,d1e650797b,-8.913709285368121,-9.044965610418023,-9.219618369749513,-8.863654417076337,True
4,d3e31fdd6e,-5.044404009625128,-5.052448051893342,-5.550868996777767,-4.593295560565697,True
4,d46418ae55,-11.31160455816649,-8.86749516240541,-9.118099065840854,-8.567749785257307,False
4,d47c6ca631,-5.655612747346638,-5.819243875414662,-6.120316686217716,-5.5149873218749175,True
4,d58b0fa451,-9.365694409111178,-8.906629519620033,-9.13297166702867,-8.680245696727363,False
4,d6da3b2341,-8.478391214110275,-8.526068535763978,-8.760431506728931,-8.277814209568504,True
4,d7840714b0,-8.133550727818545,-9.2334375601856,-9.460961518985972,-8.95952675705583,False
4,d7b669cfe3,-4.31858943523353,-5.498308169680593,-6.037866628409941,-4.951385343684403,False
4,d7d6bd5e1a,-9.009019465172445,-8.926476435271686,-9.161071874658862,-8.710729641498137,True
4,d829f03a28,-7.341312644614369,-8.137620946592959,-8.504586586318794,-7.8410914101494775,False
4,d9f70a0db7,-9.009019465172445,-8.669544908239484,-8.916034018775502,-8.400144288961293,False
4,da6dcd0f92,-7.944308728180017,-8.474741204484012,-8.719966166541724,-8.225348215543839,False
4,da820f9753,-9.70216664573239,-9.502258359817645,-9.784764875294462,-9.237528090015308,True
4,dae8400f3b,-8.478391214110275,-8.712025138795994,-9.00019114261652,-8.43927168955075,True
4,dbcd0aba13,-9.70216664573239,-9.278360155700938,-9.495763888859361,-9.015840938368356,False
4,dbd945bd02,-8.133550727818545,-8.384762078160595,-8.632525438275675,-8.13568018385746,False
4,ddb200220d,-7.944308728180017,-8.368666295061333,-8.753122395854751,-8.011140664570332,False
4,de241adb44,-10.618457377606545,-9.880883160404139,-10.074908687672448,-9.624512922549004,False
4,df224dda22,-9.519845088938435,-9.693186111033473,-9.925774457138262,-9.478817430970848,True
4,dfb128a1ea,-9.365694409111178,-9.984674648359862,-10.212542489564491,-9.80873418715169,False
4,e16647394b,-10.21299226949838,-8.988887439869437,-9.203835405337665,-8.761864072116609,False
4,e237f26793,-10.618457377606545,-7.254012532964306,-7.595632372273568,-6.872081920457518,False
4,e31c925bb7,-9.70216664573239,-9.124695166562246,-9.35201013772635,-8.912619068847858,False
4,e3a30530f7,-9.70216664573239,-9.650523710070301,-9.831795068496982,-9.461738632635528,True
4,e5499d5feb,-8.36716557900005,-8.38223357702274,-8.604245052672919,-8.132819382847897,True
4,e794318c2b,-11.31160455816649,-10.044480097340879,-10.398443914209828,-9.750260309175811,False
4,e85b85e5d4,-10.21299226949838,-10.255351283969208,-10.485117363693485,-9.923383022166561,True
4,e986af2a35,-6.629473331042271,-6.63908996991166,-6.882750534775363,-6.419379221256731,True
4,e99eb7d131,-7.910407176504336,-7.797596292889348,-8.013318477634527,-7.556232538064246,True
4,eaa2524751,-9.925310197046601,-9.349408800966993,-9.558939775629147,-9.150276992317027,False
4,eab991b99f,-9.365694409111178,-9.337895817235811,-9.521779844516429,-9.120605063544339,True
4,eb26b56257,-11.31160455816649,-10.416891726320681,-10.642384354164982,-10.202880176067943,False
4,eb3f2d2fd8,-6.629473331042271,-6.880604833194399,-7.116904311385721,-6.619051446494793,True
4,ecc00df0b6,-9.925310197046601,-9.18291855456095,-9.365478411052196,-8.97096099865698,False
4,ecf4205e39,-9.925310197046601,-9.788504753269445,-10.012566420915956,-9.50216180890831,True
4,ed7a6a7cd7,-6.716484708031901,-7.106479050840275,-7.30428065816541,-6.879448014343219,False
4,edba4130b3,-7.756256496677077,-8.445757843144591,-8.669258161124255,-8.205316733390253,False
4,ee22b69cd7,-9.365694409111178,-9.498195568751699,-9.699908261830775,-9.286171131770166,True
4,ee39a980d9,-8.913709285368121,-9.543823133158694,-9.790088808532023,-9.314379208568862,False
4,eee5d41df7,-9.009019465172445,-9.24680970938695,-9.52499654716228,-9.005677186024874,True
4,ef2a89248f,-8.672547228551233,-9.234269002986439,-9.43870300061153,-9.017605157888118,False
4,f09882f561,-5.083093554575307,-6.569995603911119,-6.874443835979883,-6.287840691224127,False
4,f0e625dda4,-8.421232800270326,-8.650299877488141,-8.843812204173664,-8.452965597039189,False
4,f16794cf8a,-8.36716557900005,-9.207371970439851,-9.392712617471927,-8.984030284994127,False
4,f1c52a01b9,-9.70216664573239,-9.252245011137722,-9.453412508284075,-9.056069044965831,False
4,f21de7c670,-7.419784260055864,-8.195242382877831,-8.423072688514097,-8.003217395961117,False
4,f255daf3ab,-6.676875569936855,-7.510516935787012,-7.750546374983243,-7.2955514349146995,False
4,f3a2c03843,-11.31160455816649,-9.705340201256092,-9.952655760804292,-9.423471005351262,False
4,f3bb37b4ff,-7.461456956456432,-7.820985842307931,-8.05093718849776,-7.62566649324293,False
4,f3bb56c1e8,-9.114379980830272,-10.24185146363576,-10.450184410181844,-9.999955562438517,False
4,f52ec33325,-9.114379980830272,-8.4527009851237,-8.712399830817715,-8.150987998324656,False
4,fa43f4c1a1,-10.618457377606545,-9.255198349388571,-9.466372311169929,-9.019185704032834,False
4,fafcaac06c,-7.048924681125175,-7.907852900745468,-8.104904385493777,-7.678367242326938,False
4,fb814e5763,-9.519845088938435,-8.811275599221126,-9.023045464477772,-8.59066215637412,False
4,fbce41fd82,-5.387348760751959,-5.783396152351188,-5.942774956118113,-5.632879777400078,False
4,fc728c8ac1,-7.944308728180017,-9.173142411767023,-9.403733618082667,-8.970678588483048,False
4,fd3985da2e,-9.925310197046601,-9.724841234543408,-10.019128752754051,-9.427877077949697,True
4,fd5b2427a7,-9.519845088938435,-9.250788558154355,-9.423008035124973,-9.057591449540896,False
4,fe64a30188,-9.925310197046601,-9.979966059036876,-10.270232160995082,-9.691252880907111,True
4,ffa3a4bd52,-11.31160455816649,-9.186804247397879,-9.424461937226647,-8.92860395298419,False
5,0059cabfce,-8.808630703369435,-7.57827490104722,-8.02820867420855,-7.1505704946727136,False
5,01c9d91829,-8.20249489979912,-8.722996770199256,-8.93842276670055,-8.484530816456676,False
5,027604c03a,-8.895642080359066,-8.903810300190308,-9.195079734643924,-8.638229656652168,True
5,037a7eaab9,-6.949731931303752,-8.291474573885484,-8.570869101274988,-8.008132446356608,False
5,03c4e04481,-9.907242992037546,-9.711032631450733,-9.919372510119851,-9.487426134662,True
5,067b673f2b,-6.85088609666712,-6.824418245084521,-7.089493549016284,-6.613419825717797,True
5,068f4481b3,-4.466992129600842,-4.719971704989242,-4.956405492723796,-4.476708066560467,False
5,08a61ca4e9,-9.347627204102123,-9.290460965704261,-9.537616666879085,-9.07198440474984,True
5,09b82fac47,-8.520948630917655,-8.046307631273121,-8.299059449005663,-7.744712449829783,False
5,0b16a50488,-7.767176828541275,-8.350654133188968,-8.580668051453635,-8.141381271884802,False
5,0b2fd9f253,-8.99095226016339,-9.07230890530485,-9.29939957501409,-8.862823198568703,True
5,0bfcedf96d,-8.585487152055226,-9.72110689687696,-9.924004694837752,-9.451605798204126,False
5,0c8653db6f,-6.514413860045907,-7.543776401689939,-7.9513547842245815,-7.167934965565624,False
5,0e0989fb7e,-9.2140958114776,-9.088893892364124,-9.328131465229022,-8.81155868377555,True
5,0e5f9e5881,-8.99095226016339,-8.98907276260779,-9.279581936298296,-8.69734250417283,True
5,12797fae91,-8.808630703369435,-8.572799142067295,-8.86424758559259,-8.221063222854191,True
5,14dd743b19,-8.249014915434012,-8.465426568416554,-8.721712461583444,-8.219757075879787,True
5,17054160bd,-6.827629234502853,-6.8473276670485665,-7.059631047137028,-6.608654248986109,True
5,179cb54d5b,-8.158043137228285,-8.565913001061618,-8.759595460886022,-8.356451562768333,False
5,17f589d2e0,-11.293537353157435,-8.52082705195927,-8.948076484263867,-8.072220173401252,False
5,187f5f0e3e,-8.654480023542177,-8.769176355191126,-8.99314746302308,-8.56993362563278,True
5,197bb1c505,-9.50177788392938,-10.28233590127113,-10.578485511618089,-9.976462908083427,False
5,19fa84df76,-8.728587995695898,-8.66117263035398,-9.08458279114409,-8.260921794441268,True
5,1a2362c248,-6.237291547809129,-6.38139535942487,-6.675305118530443,-6.1034198116151686,True
5,1b3f5d4d21,-8.808630703369435,-9.274071423154727,-9.475085159313481,-9.042641366915134,False
5,1d3b8e84d1,-7.6046578990435,-7.88942685080732,-8.121462755882296,-7.62622769716279,False
5,1d5ffa8485,-8.249014915434012,-8.290995055681172,-8.588506046809066,-7.997126705502745,True
5,2096e81519,-11.293537353157435,-9.276563220944547,-9.459684425527692,-9.063669964252796,False
5,20dfdf27af,-7.961332842982233,-7.381113980490145,-7.552895603956625,-7.1969393387501235,False
5,213fdcf150,-9.50177788392938,-8.399594324008156,-8.62283627569017,-8.190203070313206,False
5,2189b70880,-7.997700487153108,-8.659295451598563,-8.93618566118243,-8.409745704249948,False
5,220d3a1415,-8.074661528289235,-8.802261153933339,-9.087701602328638,-8.461944372451681,False
5,23015831b0,-7.150402626765904,-7.1906045835338865,-7.395536261332715,-6.976065167386883,True
5,23553000ce,-8.654480023542177,-8.567745394257937,-8.860450135018922,-8.280446100881539,True
5,2459a97bb9,-11.293537353157435,-9.251223818036612,-9.612083012231468,-8.824390986836647,False
5,2523d051fd,-6.548605224794186,-6.872718545139455,-7.0955712512603695,-6.649477596229764,False
5,25bb9108b3,-9.347627204102123,-9.478980475962265,-9.721038836689452,-9.218167726041198,True
5,26ac0ddc9a,-10.60039017259749,-10.090573942748513,-10.41943042653171,-9.75916899031611,False
5,27d8c800fc,-8.46032400910122,-8.629712848186198,-8.908431609115912,-8.335630105249896,True
